"year","nna_code","industry","item","share_in_output","gross_output","imputed_share"
2016,"313TT","Textile mills and textile product mills","Intermediate inputs",0.646601941747573,51.5,FALSE
2016,"315AL","Apparel and leather and allied products","Compensation of employees",0.437837837837838,18.5,FALSE
2016,"315AL","Apparel and leather and allied products","Gross operating surplus",0.0702702702702703,18.5,FALSE
2016,"315AL","Apparel and leather and allied products","Taxes on production and imports less subsidies",0.0162162162162162,18.5,FALSE
2016,"315AL","Apparel and leather and allied products","Intermediate inputs",0.481081081081081,18.5,FALSE
2016,"322","Paper products","Compensation of employees",0.167317345231456,179.3,FALSE
2016,"322","Paper products","Gross operating surplus",0.151143335192415,179.3,FALSE
2016,"322","Paper products","Taxes on production and imports less subsidies",0.00948131622978249,179.3,FALSE
2016,"322","Paper products","Intermediate inputs",0.672615727830452,179.3,FALSE
2016,"323PPI","Printing, publishing, and related","Compensation of employees",0.269655327776526,443.9,FALSE
2016,"323PPI","Printing, publishing, and related","Gross operating surplus",0.303897274160847,443.9,FALSE
2016,"323PPI","Printing, publishing, and related","Taxes on production and imports less subsidies",0.0150934895246677,443.9,FALSE
2016,"323PPI","Printing, publishing, and related","Intermediate inputs",0.411128632574904,443.9,FALSE
2016,"324","Petroleum and coal products","Compensation of employees",0.0449386147787816,431.7,FALSE
2016,"324","Petroleum and coal products","Gross operating surplus",0.121380588371554,431.7,FALSE
2016,"324","Petroleum and coal products","Taxes on production and imports less subsidies",0.00972897845726199,431.7,FALSE
2016,"324","Petroleum and coal products","Intermediate inputs",0.823951818392402,431.7,FALSE
2016,"325","Chemical products","Compensation of employees",0.128956623681125,767.7,FALSE
2016,"325","Chemical products","Gross operating surplus",0.295688419955712,767.7,FALSE
2016,"325","Chemical products","Taxes on production and imports less subsidies",0.0205809561026443,767.7,FALSE
2016,"325","Chemical products","Intermediate inputs",0.554774000260518,767.7,FALSE
2016,"326","Plastics and rubber products","Compensation of employees",0.194036300777874,231.4,FALSE
2016,"326","Plastics and rubber products","Gross operating surplus",0.139152981849611,231.4,FALSE
2016,"326","Plastics and rubber products","Taxes on production and imports less subsidies",0.00734658599827139,231.4,FALSE
2016,"326","Plastics and rubber products","Intermediate inputs",0.659464131374244,231.4,FALSE
2016,"42","Wholesale trade","Compensation of employees",0.265689180055114,1923.3,FALSE
2016,"42","Wholesale trade","Gross operating surplus",0.217958716788852,1923.3,FALSE
2016,"42","Wholesale trade","Taxes on production and imports less subsidies",0.110591171424115,1923.3,FALSE
2016,"42","Wholesale trade","Intermediate inputs",0.405760931731919,1923.3,FALSE
2016,"44RT","Retail trade","Compensation of employees",0.333276615053032,1763.1,FALSE
2016,"44RT","Retail trade","Gross operating surplus",0.183370200215529,1763.1,FALSE
2016,"44RT","Retail trade","Taxes on production and imports less subsidies",0.126084737110771,1763.1,FALSE
2016,"44RT","Retail trade","Intermediate inputs",0.357268447620668,1763.1,FALSE
2016,"481","Air transportation","Compensation of employees",0.240757439134355,221.8,FALSE
2016,"481","Air transportation","Gross operating surplus",0.215058611361587,221.8,FALSE
2016,"481","Air transportation","Taxes on production and imports less subsidies",0.10775473399459,221.8,FALSE
2016,"481","Air transportation","Intermediate inputs",0.436429215509468,221.8,FALSE
2016,"482","Rail transportation","Compensation of employees",0.289299867899604,75.7,FALSE
2016,"482","Rail transportation","Gross operating surplus",0.26552179656539,75.7,FALSE
2016,"482","Rail transportation","Taxes on production and imports less subsidies",0.00264200792602378,75.7,FALSE
2016,"482","Rail transportation","Intermediate inputs",0.441215323645971,75.7,FALSE
2016,"483","Water transportation","Compensation of employees",0.139763779527559,50.8,FALSE
2016,"483","Water transportation","Gross operating surplus",0.127952755905512,50.8,FALSE
2016,"483","Water transportation","Taxes on production and imports less subsidies",0.015748031496063,50.8,FALSE
2016,"483","Water transportation","Intermediate inputs",0.718503937007874,50.8,FALSE
2016,"484","Truck transportation","Compensation of employees",0.274289099526066,337.6,FALSE
2016,"484","Truck transportation","Gross operating surplus",0.201421800947867,337.6,FALSE
2016,"484","Truck transportation","Taxes on production and imports less subsidies",0.0127369668246445,337.6,FALSE
2016,"484","Truck transportation","Intermediate inputs",0.511552132701422,337.6,FALSE
2016,"485","Transit and ground passenger transportation","Compensation of employees",0.304985337243402,68.2,FALSE
2016,"485","Transit and ground passenger transportation","Gross operating surplus",0.277126099706745,68.2,FALSE
2016,"485","Transit and ground passenger transportation","Taxes on production and imports less subsidies",0.0263929618768328,68.2,FALSE
2016,"485","Transit and ground passenger transportation","Intermediate inputs",0.392961876832845,68.2,FALSE
2016,"486","Pipeline transportation","Compensation of employees",0.15929203539823,45.2,FALSE
2016,"486","Pipeline transportation","Gross operating surplus",0.639380530973451,45.2,FALSE
2016,"486","Pipeline transportation","Taxes on production and imports less subsidies",0.0663716814159292,45.2,FALSE
2016,"486","Pipeline transportation","Intermediate inputs",0.132743362831858,45.2,FALSE
2016,"487OS","Other transportation and support activities","Compensation of employees",0.354358300481822,228.3,FALSE
2016,"487OS","Other transportation and support activities","Gross operating surplus",0.156811213315813,228.3,FALSE
2016,"487OS","Other transportation and support activities","Taxes on production and imports less subsidies",0.0105124835742444,228.3,FALSE
2016,"487OS","Other transportation and support activities","Intermediate inputs",0.478756022777048,228.3,FALSE
2016,"493","Warehousing and storage","Compensation of employees",0.411167512690355,118.2,FALSE
2016,"493","Warehousing and storage","Gross operating surplus",0.0626057529610829,118.2,FALSE
2016,"493","Warehousing and storage","Taxes on production and imports less subsidies",0.00676818950930626,118.2,FALSE
2016,"493","Warehousing and storage","Intermediate inputs",0.519458544839255,118.2,FALSE
2016,"512","Theaters, motion pictures, and sound recording","Compensation of employees",0.23815877251501,149.9,FALSE
2016,"512","Theaters, motion pictures, and sound recording","Gross operating surplus",0.363575717144763,149.9,FALSE
2016,"512","Theaters, motion pictures, and sound recording","Taxes on production and imports less subsidies",0.0446964643095397,149.9,FALSE
2016,"512","Theaters, motion pictures, and sound recording","Intermediate inputs",0.354236157438292,149.9,FALSE
2016,"513","Broadcasting and telecommunications","Compensation of employees",0.130243846064949,865.3,FALSE
2016,"513","Broadcasting and telecommunications","Gross operating surplus",0.355483647289957,865.3,FALSE
2016,"513","Broadcasting and telecommunications","Taxes on production and imports less subsidies",0.0455333410377904,865.3,FALSE
2016,"513","Broadcasting and telecommunications","Intermediate inputs",0.468739165607304,865.3,FALSE
2016,"51C54","Computer, data processing, internet publishing, and other information services","Compensation of employees",0.44,757.5,FALSE
2016,"51C54","Computer, data processing, internet publishing, and other information services","Gross operating surplus",0.213993399339934,757.5,FALSE
2016,"51C54","Computer, data processing, internet publishing, and other information services","Taxes on production and imports less subsidies",0.013993399339934,757.5,FALSE
2016,"51C54","Computer, data processing, internet publishing, and other information services","Intermediate inputs",0.331881188118812,757.5,FALSE
2016,"521CI","Federal Reserve banks, credit intermediation, and related activities","Compensation of employees",0.254435442518716,975.1,FALSE
2016,"521CI","Federal Reserve banks, credit intermediation, and related activities","Gross operating surplus",0.364783099169316,975.1,FALSE
2016,"521CI","Federal Reserve banks, credit intermediation, and related activities","Taxes on production and imports less subsidies",0.0188698595015896,975.1,FALSE
2016,"521CI","Federal Reserve banks, credit intermediation, and related activities","Intermediate inputs",0.361911598810378,975.1,FALSE
2016,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles","Compensation of employees",0.33410740203193,689,FALSE
2016,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles","Gross operating surplus",0.0426705370101597,689,FALSE
2016,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles","Taxes on production and imports less subsidies",0.00870827285921625,689,FALSE
2016,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles","Intermediate inputs",0.614368650217707,689,FALSE
2016,"524","Insurance carriers and related activities","Compensation of employees",0.261287027579162,979,FALSE
2016,"524","Insurance carriers and related activities","Gross operating surplus",0.297037793667007,979,FALSE
2016,"524","Insurance carriers and related activities","Taxes on production and imports less subsidies",0.0412665985699694,979,FALSE
2016,"524","Insurance carriers and related activities","Intermediate inputs",0.400408580183861,979,FALSE
2016,"531","Real estate","Compensation of employees",0.0333102884796682,3182.2,FALSE
2016,"531","Real estate","Gross operating surplus",0.583212871598265,3182.2,FALSE
2016,"531","Real estate","Taxes on production and imports less subsidies",0.0786562755326504,3182.2,FALSE
2016,"531","Real estate","Intermediate inputs",0.304820564389416,3182.2,FALSE
2016,"532RL","Rental and leasing services and lessors of intangible assets","Compensation of employees",0.101288056206089,341.6,FALSE
2016,"532RL","Rental and leasing services and lessors of intangible assets","Gross operating surplus",0.449063231850117,341.6,FALSE
2016,"532RL","Rental and leasing services and lessors of intangible assets","Taxes on production and imports less subsidies",0.0573770491803279,341.6,FALSE
2016,"532RL","Rental and leasing services and lessors of intangible assets","Intermediate inputs",0.392271662763466,341.6,FALSE
2016,"5411","Legal services","Compensation of employees",0.376417910447761,335,FALSE
2016,"5411","Legal services","Gross operating surplus",0.344776119402985,335,FALSE
2016,"5411","Legal services","Taxes on production and imports less subsidies",0.0492537313432836,335,FALSE
2016,"5411","Legal services","Intermediate inputs",0.230149253731343,335,FALSE
2016,"5412OP","Miscellaneous professional, scientific, and technical services","Compensation of employees",0.433455713630106,1307.4,FALSE
2016,"5412OP","Miscellaneous professional, scientific, and technical services","Gross operating surplus",0.191448676763041,1307.4,FALSE
2016,"5412OP","Miscellaneous professional, scientific, and technical services","Taxes on production and imports less subsidies",0.0107082759675692,1307.4,FALSE
2016,"5412OP","Miscellaneous professional, scientific, and technical services","Intermediate inputs",0.364463821324767,1307.4,FALSE
2016,"55","Management of companies and public relations","Compensation of employees",0.562927370171872,541.1,FALSE
2016,"55","Management of companies and public relations","Gross operating surplus",0.066346331546849,541.1,FALSE
