"year","NNA_code","NNA_industry","abs_eigenvec"
2017,"56","Administrative, support, and other business services",0.300810878712801
2017,"61","Educational services",0.00222362435340516
2017,"621","Ambulatory health care services",0.000277044176435864
2017,"622HO","Hospitals and nursing and residential care facilities",4.22085382497011e-05
2017,"624","Social assistance",2.33266655052156e-05
2017,"71","All recreation industries",0.0242826990504699
2017,"721","Accomodation",0.0243261792963068
2017,"722","Food services and drinking places",0.056390064321904
2017,"81","Other services, except government",0.0713506190950882
2017,"G","All government",0.0285365459771746
2018,"111CA","Farms",0.0737767245844473
2018,"113FF","Forestry, fishing, and related activities",0.0351699262898412
2018,"211","Oil and gas extraction",0.163950893472106
2018,"212","Mining, except oil and gas",0.0489876460522529
2018,"22","Utilities",0.125399944176856
2018,"23","Construction",0.0794310264651411
2018,"311FT","Food and beverage and tobacco products",0.0558114140567936
2018,"313TT","Textile mills and textile product mills",0.0164418302807483
2018,"315AL","Apparel and leather and allied products",0.00286000085437021
2018,"321","Wood products",0.0452467580817035
2018,"322","Paper products",0.0793746242394959
2018,"323PPI","Printing, publishing, and related",0.0318210207648816
2018,"324","Petroleum and coal products",0.114430239892069
2018,"325","Chemical products",0.301018780049411
2018,"326","Plastics and rubber products",0.0745707949243568
2018,"327","Nonmetallic mineral products",0.0374071248790344
2018,"331","Primary metals",0.305930926524048
2018,"332","Fabricated metal products",0.138696910296479
2018,"333","Machinery",0.0708927849755575
2018,"334","Computer and electronic products",0.0787886927803787
2018,"335","Electrical equipment, appliances, and components",0.0356135077552577
2018,"3361MV","Motor vehicles, bodies and trailers, and parts",0.112164977111455
2018,"3364OT","Other transportation equipment",0.0097010451796367
2018,"337","Furniture and related products",0.00462710323699416
2018,"339","Miscellaneous manufacturing",0.00741287522205889
2018,"42","Wholesale trade",0.370564347866757
2018,"44RT","Retail trade",0.032802943332332
2018,"481","Air transportation",0.0306405835613441
2018,"482","Rail transportation",0.0312953999148941
2018,"483","Water transportation",0.00441551669431154
2018,"484","Truck transportation",0.0847969971564881
2018,"485","Transit and ground passenger transportation",0.0135304684318637
2018,"486","Pipeline transportation",0.0220323301712211
2018,"487OS","Other transportation and support activities",0.105392909301804
2018,"493","Warehousing and storage",0.0409561891112229
2018,"512","Theaters, motion pictures, and sound recording",0.0173128012722725
2018,"513","Broadcasting and telecommunications",0.0704017873375581
2018,"51C54","Computer, data processing, internet publishing, and other information services",0.136145701223377
2018,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.203626966362031
2018,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.0824510235408158
2018,"524","Insurance carriers and related activities",0.278033972933701
2018,"531","Real estate",0.272363949713109
2018,"532RL","Rental and leasing services and lessors of intangible assets",0.108005231647387
2018,"5411","Legal services",0.0721856401248783
2018,"5412OP","Miscellaneous professional, scientific, and technical services",0.375182031612646
2018,"55","Management of companies and public relations",0.185863336326046
2018,"56","Administrative, support, and other business services",0.306286779069428
2018,"61","Educational services",0.0022132263007412
2018,"621","Ambulatory health care services",0.000314673526165396
2018,"622HO","Hospitals and nursing and residential care facilities",3.9264782420589e-05
2018,"624","Social assistance",0
2018,"71","All recreation industries",0.025135057815589
2018,"721","Accomodation",0.0242846037890505
2018,"722","Food services and drinking places",0.0557075431022449
2018,"81","Other services, except government",0.0699901701070707
2018,"G","All government",0.0276487478777257
2019,"111CA","Farms",0.0730005696076133
2019,"113FF","Forestry, fishing, and related activities",0.0307087644115608
2019,"211","Oil and gas extraction",0.123552182611218
2019,"212","Mining, except oil and gas",0.0433333156612044
2019,"22","Utilities",0.1249857102473
2019,"23","Construction",0.0762090293519515
2019,"311FT","Food and beverage and tobacco products",0.0533077221402623
2019,"313TT","Textile mills and textile product mills",0.0156882419345923
2019,"315AL","Apparel and leather and allied products",0.00281771169311373
2019,"321","Wood products",0.0392507568239456
2019,"322","Paper products",0.0763799173037156
2019,"323PPI","Printing, publishing, and related",0.0310530830643653
2019,"324","Petroleum and coal products",0.0989780763483422
2019,"325","Chemical products",0.279656437431452
2019,"326","Plastics and rubber products",0.0700819510988368
2019,"327","Nonmetallic mineral products",0.0363112709365125
2019,"331","Primary metals",0.271022531852492
2019,"332","Fabricated metal products",0.133666174926359
2019,"333","Machinery",0.0681028000434848
2019,"334","Computer and electronic products",0.0697862387050342
2019,"335","Electrical equipment, appliances, and components",0.0351707544172715
2019,"3361MV","Motor vehicles, bodies and trailers, and parts",0.103475647263257
2019,"3364OT","Other transportation equipment",0.0121070417074053
2019,"337","Furniture and related products",0.00386839225564995
2019,"339","Miscellaneous manufacturing",0.00684289563402035
2019,"42","Wholesale trade",0.35891995258213
2019,"44RT","Retail trade",0.0327598916703317
2019,"481","Air transportation",0.0311256000433593
2019,"482","Rail transportation",0.0282485513439861
2019,"483","Water transportation",0.00435031090832365
2019,"484","Truck transportation",0.0810686439560796
2019,"485","Transit and ground passenger transportation",0.0150780097770504
2019,"486","Pipeline transportation",0.0194032948224597
2019,"487OS","Other transportation and support activities",0.105554992329964
2019,"493","Warehousing and storage",0.0423917321047802
2019,"512","Theaters, motion pictures, and sound recording",0.0193405839554484
2019,"513","Broadcasting and telecommunications",0.0693142894666186
2019,"51C54","Computer, data processing, internet publishing, and other information services",0.135001826938488
2019,"521CI","Federal Reserve banks, credit intermediation, and related activities",0.194911564003456
2019,"523O","Securities, commodity contracts, investments, funds, trusts, and other financial vehicles",0.08874627598247
2019,"524","Insurance carriers and related activities",0.33915999309239
2019,"531","Real estate",0.292829675990455
2019,"532RL","Rental and leasing services and lessors of intangible assets",0.107976882751905
2019,"5411","Legal services",0.0728913450954385
2019,"5412OP","Miscellaneous professional, scientific, and technical services",0.387319871959099
2019,"55","Management of companies and public relations",0.186411779431597
2019,"56","Administrative, support, and other business services",0.319662134109691
2019,"61","Educational services",0.00211850698673282
2019,"621","Ambulatory health care services",0.000300289665967592
2019,"622HO","Hospitals and nursing and residential care facilities",4.510555064451e-05
2019,"624","Social assistance",0
2019,"71","All recreation industries",0.0271604628367068
2019,"721","Accomodation",0.0244074257941007
2019,"722","Food services and drinking places",0.0549708636436308
2019,"81","Other services, except government",0.0751536212874444
2019,"G","All government",0.0270153500724457
2020,"111CA","Farms",0.0536341221566116
2020,"113FF","Forestry, fishing, and related activities",0.0296047047775106
2020,"211","Oil and gas extraction",0.0769567488289006
2020,"212","Mining, except oil and gas",0.0419905246325692
2020,"22","Utilities",0.110392474345948
2020,"23","Construction",0.0705392877185576
2020,"311FT","Food and beverage and tobacco products",0.0410010131002015
2020,"313TT","Textile mills and textile product mills",0.0161819933569725
2020,"315AL","Apparel and leather and allied products",0.00083992500616431
2020,"321","Wood products",0.0418025931801935
2020,"322","Paper products",0.0644945292880893
2020,"323PPI","Printing, publishing, and related",0.0304695376528503
2020,"324","Petroleum and coal products",0.0562329444025981
2020,"325","Chemical products",0.241829531727476
2020,"326","Plastics and rubber products",0.0625705358652606
2020,"327","Nonmetallic mineral products",0.0324388750769696
2020,"331","Primary metals",0.245722146906246
2020,"332","Fabricated metal products",0.116108053047583
2020,"333","Machinery",0.0619226654318875
2020,"334","Computer and electronic products",0.0730443657387069
2020,"335","Electrical equipment, appliances, and components",0.0331119590732426
2020,"3361MV","Motor vehicles, bodies and trailers, and parts",0.0889777414811628
2020,"3364OT","Other transportation equipment",0.00880998471828966
2020,"337","Furniture and related products",0.00349902462696721
2020,"339","Miscellaneous manufacturing",0.00631530799763631
2020,"42","Wholesale trade",0.324816972375242
2020,"44RT","Retail trade",0.0331930251828402
2020,"481","Air transportation",0.014637051287313
2020,"482","Rail transportation",0.0236371189266279
2020,"483","Water transportation",0.00337795040388638
2020,"484","Truck transportation",0.0759316614055286
2020,"485","Transit and ground passenger transportation",0.0106805265878165
2020,"486","Pipeline transportation",0.0178118228790432
2020,"487OS","Other transportation and support activities",0.112791782647252
2020,"493","Warehousing and storage",0.0409844201425746
2020,"512","Theaters, motion pictures, and sound recording",0.0206199578952085
2020,"513","Broadcasting and telecommunications",0.0695420168216384
2020,"51C54","Computer, data processing, internet publishing, and other information services",0.133385096198027
